Category Name,Category URL,Service Name,Service URL,Offer Name,Offer URL,Offer Stars,Offer Raters,Offer Response Time,Offer Buyers,Pending,Price,Duration,Reviews,Available Additions,Additions Price,Owner Name,Owner URL,Owner Verified,Owner Level,Owner Stars,Owner Raters,Owner Completion Rate,Owner Services,Owner Customers,Owner Response Time
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعليم اللغة العربية باستخدام استراتيجيات التعليم الحديثة,https://khamsat.com/training/learn-arabic/2464263-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9,5.0,1,ساعتين,3,0,$10.00,يوم واحد,1,1,20.0,أحمد ا.,https://khamsat.com/user/ahmedelaraby1992,True,بائع جديد,5.0,3,100.0%,5,7,ساعتين
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعليم قواعد اللغة العربية والاعراب,https://khamsat.com/training/learn-arabic/2200276-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%A7%D8%B9%D8%B1%D8%A7%D8%A8,4.5,4,ساعة,5,0,$5.00,يوم واحد,4,0,0.0,.Mohammad A,https://khamsat.com/user/mohammadamin98,True,بائع جديد,4.5,5,81.82%,2,6,5 ساعات
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تدريس قواعد اللغة العربية,https://khamsat.com/training/learn-arabic/2484809-%D8%AA%D8%AF%D8%B1%D9%8A%D8%B3-%D9%82%D9%88%D8%A7%D8%B9%D8%AF-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,5.0,1,ساعة,1,0,$5.00,يوم واحد,1,0,0.0,.Sara A,https://khamsat.com/user/saraadel1810,True,بائع جديد,5.0,2,100.0%,4,3,54 دقيقة
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعليم اللغة العربية باستخدام استراتيجيات التعليم الحديثة,https://khamsat.com/training/learn-arabic/2331132-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9,4.5,4,3 ساعات,4,0,$5.00,يوم واحد,4,2,25.0,.Kholoud A,https://khamsat.com/user/kholoud_diab,True,بائع نشيط,4.5,10,90.32%,3,6,ساعة
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,كورس تعليم القراءة والكتابة باللغة العربية,https://khamsat.com/training/learn-arabic/2136564-%D9%83%D9%88%D8%B1%D8%B3-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,5.0,2,ساعة,5,0,$5.00,يوم واحد,2,0,0.0,أيمن أ.,https://khamsat.com/user/aymanahmedebrahem,True,بائع جديد,5.0,2,100.0%,1,5,ساعة
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعليم اللغة العربية بفروعها في النحو والبلاغة والصرف,https://khamsat.com/training/learn-arabic/3045974-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A8%D9%81%D8%B1%D9%88%D8%B9%D9%87%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D9%86%D8%AD%D9%88-%D9%88%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%BA%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D8%B1%D9%81,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,خالد ط.,https://khamsat.com/user/kh2244,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,شروحات لبرنامج ezcad 2 تتضمن كتب باللغة العربية,https://khamsat.com/training/learn-arabic/2504105-%D8%B4%D8%B1%D9%88%D8%AD%D8%A7%D8%AA-%D9%84%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-ezcad-2-%D8%AA%D8%AA%D8%B6%D9%85%D9%86-%D9%83%D8%AA%D8%A8-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,5.0,1,13 دقيقة,1,0,$10.00,يومين,1,4,140.0,.Abdullah A,https://khamsat.com/user/eng_abdullah1103,False,بائع جديد,5.0,1,100.0%,2,1,13 دقيقة
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تأسيس الأطفال فى القراءة والكتابة+لغة عربية للإبتدائي,https://khamsat.com/training/learn-arabic/2658534-%D8%AA%D8%A3%D8%B3%D9%8A%D8%B3-%D8%A7%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%81%D9%89-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9%D9%84%D8%BA%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D9%84%D8%A5%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,2,80.0,.Rana M,https://khamsat.com/user/rana_mhmd,False,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تدريس النحو العربي لجميع المراحل,https://khamsat.com/training/learn-arabic/2942800-%D8%AA%D8%AF%D8%B1%D9%8A%D8%B3-%D8%A7%D9%84%D9%86%D8%AD%D9%88-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%AD%D9%84,0.0,0,لم يحسب,0,0,$10.00,يوم واحد,0,1,10.0,احمد ا.,https://khamsat.com/user/aboaasim2002,True,مشتري مميز,5.0,2,100.0%,2,2,10 دقائق
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,درس خصوصي في اللغة العربية المنهج السعودي,https://khamsat.com/training/learn-arabic/3002176-%D8%AF%D8%B1%D8%B3-%D8%AE%D8%B5%D9%88%D8%B5%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%86%D9%87%D8%AC-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A,0.0,0,لم يحسب,0,0,$5.00,يومين,0,1,5.0,احمد ا.,https://khamsat.com/user/ahmedbakr86,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعليم اللغة العربية نحو أدب بلاغة وتسهيل الفهم,https://khamsat.com/training/learn-arabic/3041385-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%86%D8%AD%D9%88-%D8%A3%D8%AF%D8%A8-%D8%A8%D9%84%D8%A7%D8%BA%D8%A9-%D9%88%D8%AA%D8%B3%D9%87%D9%8A%D9%84-%D8%A7%D9%84%D9%81%D9%87%D9%85,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,دكتور عزوز ع.,https://khamsat.com/user/azouz_ali_salem5,False,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,معلم لغة عربية للعرب ولغير الناطقين بها,https://khamsat.com/training/learn-arabic/3009795-%D9%85%D8%B9%D9%84%D9%85-%D9%84%D8%BA%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D9%84%D8%B9%D8%B1%D8%A8-%D9%88%D9%84%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D9%86%D8%A7%D8%B7%D9%82%D9%8A%D9%86-%D8%A8%D9%87%D8%A7,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,.Abeer S,https://khamsat.com/user/berosalah1994,True,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,المساعدة في حل واجبات اللغة العربية لأطفالك,https://khamsat.com/training/learn-arabic/2109713-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%88%D8%A7%D8%AC%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84%D9%83,0.0,0,3 دقائق,0,0,$5.00,يوم واحد,0,0,0.0,.Yassine Y,https://khamsat.com/user/yassine_son,True,بائع جديد,3.0,3,60.0%,4,2,5 ساعات
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعليم وتحسين مستوى الاطفال في القراءة والكتابة,https://khamsat.com/training/learn-arabic/2579807-%D8%AA%D8%B9%D9%84%D9%8A%D9%85-%D9%88%D8%AA%D8%AD%D8%B3%D9%8A%D9%86-%D9%85%D8%B3%D8%AA%D9%88%D9%89-%D8%A7%D9%84%D8%A7%D8%B7%D9%81%D8%A7%D9%84-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%88%D8%A7%D9%84%D9%83%D8%AA%D8%A7%D8%A8%D8%A9,5.0,2,4 ساعات,1,0,$5.00,شهر,2,3,115.0,.Ahlam I,https://khamsat.com/user/ahlamghrip,True,بائع جديد,5.0,2,20.0%,2,1,4 ساعات
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تأسيس اللغة العربية من الصفر للأطفال والأعاجم,https://khamsat.com/training/learn-arabic/2978421-%D8%AA%D8%A3%D8%B3%D9%8A%D8%B3-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%B5%D9%81%D8%B1-%D9%84%D9%84%D8%A3%D8%B7%D9%81%D8%A7%D9%84-%D9%88%D8%A7%D9%84%D8%A3%D8%B9%D8%A7%D8%AC%D9%85,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,0,0.0,.Asmaa M,https://khamsat.com/user/asmaa_morsy1998,True,بائع جديد,0.0,0,لم يحسب بعد,1,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,شرح دروس اللغة العربية,https://khamsat.com/training/learn-arabic/1559878-%D8%B4%D8%B1%D8%AD-%D8%AF%D8%B1%D9%88%D8%B3-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,5.0,2,ساعة,3,0,$5.00,يوم واحد,2,0,0.0,.Nahed S,https://khamsat.com/user/nahedsamir,True,بائع نشيط,5.0,4,100.0%,4,6,3 ساعات
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تعلم كيفية كتابة المقال الاحترافي,https://khamsat.com/training/learn-arabic/2926779-%D8%AA%D8%B9%D9%84%D9%85-%D9%83%D9%8A%D9%81%D9%8A%D8%A9-%D9%83%D8%AA%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%84-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A,5.0,1,ساعتين,1,0,$5.00,يوم واحد,1,0,0.0,.Ahmed A,https://khamsat.com/user/ahmedabdo8422,True,مشتري جديد,5.0,1,100.0%,4,1,ساعتين
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,المساعدة في حل أسئلة اللغة العربية لجميع المراحل التعليمية.,https://khamsat.com/training/learn-arabic/1849823-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D8%A3%D8%B3%D8%A6%D9%84%D8%A9-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%AD%D9%84-%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9,0.0,0,ساعة,0,0,$5.00,يوم واحد,0,2,10.0,اسراء ع.,https://khamsat.com/user/esraaalaa77,True,بائع جديد,5.0,6,100.0%,3,6,يوم
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,المساعدة في حل الواجبات الجامعية في مجال اللغة العربية,https://khamsat.com/training/learn-arabic/2491067-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D8%A7%D9%84%D9%88%D8%A7%D8%AC%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%AC%D8%A7%D9%84-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9,4.5,6,ساعتين,9,0,$5.00,يوم واحد,6,0,0.0,.Saeb D,https://khamsat.com/user/saeb_daloul2023,True,بائع نشيط,4.5,10,97.56%,10,12,ساعتين
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة العربية,https://khamsat.com/training/learn-arabic,تصميم أوراق عمل للطفل بهدف محدد,https://khamsat.com/training/learn-arabic/2803301-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A3%D9%88%D8%B1%D8%A7%D9%82-%D8%B9%D9%85%D9%84-%D9%84%D9%84%D8%B7%D9%81%D9%84-%D8%A8%D9%87%D8%AF%D9%81-%D9%85%D8%AD%D8%AF%D8%AF,0.0,0,لم يحسب,0,0,$5.00,يوم واحد,0,1,5.0,.Maryam S,https://khamsat.com/user/kidshere,False,بائع جديد,0.0,0,لم يحسب بعد,2,0,لم يحسب
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة الإنجليزية,https://khamsat.com/training/learn-english,تعلم اللغة الانجليزية وزيادة الثقة بالنفس,https://khamsat.com/training/learn-english/2598713-%D8%AA%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%88%D8%B2%D9%8A%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%AB%D9%82%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D9%81%D8%B3,5.0,7,9 أيام,8,0,$5.00,يوم واحد,7,2,175.0,.Ahmed H,https://khamsat.com/user/ahmedsamir204018,True,بائع نشيط,5.0,7,100.0%,2,8,9 أيام
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة الإنجليزية,https://khamsat.com/training/learn-english,تأهيلك لإجتياز إختبار ستيب STEP بنجاح,https://khamsat.com/training/learn-english/3017501-%D8%AA%D8%A3%D9%87%D9%8A%D9%84%D9%83-%D9%84%D8%A5%D8%AC%D8%AA%D9%8A%D8%A7%D8%B2-%D8%A5%D8%AE%D8%AA%D8%A8%D8%A7%D8%B1-%D8%B3%D8%AA%D9%8A%D8%A8-step-%D8%A8%D9%86%D8%AC%D8%A7%D8%AD,0.0,0,ساعة,1,0,$10.00,يوم واحد,0,1,5.0,.Rady E,https://khamsat.com/user/rady_elshafey,True,بائع جديد,0.0,0,100.0%,2,1,ساعة
تعليم عن بعد,https://khamsat.com/training,تعلم اللغة الإنجليزية,https://khamsat.com/training/learn-english,كورسات محادثة انجليزية لكافة المستويات,https://khamsat.com/training/learn-english/2664599-%D9%83%D9%88%D8%B1%D8%B3%D8%A7%D8%AA-%D9%85%D8%AD%D8%A7%D8%AF%D8%AB%D8%A9-%D8%A7%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9-%D9%84%D9%83%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D9%8A%D8%A7%D8%AA,5.0,9,3 دقائق,11,0,$10.00,يوم واحد,9,1,200.0,.Khalil L,https://khamsat.com/user/khalil87,True,بائع مميز,5.0,43,98.92%,12,44,19 دقيقة
