Category Name,Category URL,Service Name,Service URL,Offer Name,Offer URL,Offer Stars,Offer Raters,Offer Response Time,Offer Buyers,Pending,Price,Duration,Reviews,Available Additions,Additions Price,Owner Name,Owner URL,Owner Verified,Owner Level,Owner Stars,Owner Raters,Owner Completion Rate,Owner Services,Owner Customers,Owner Response Time
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم موقع ويب وإنشاء Apis إحترافية,https://khamsat.com/programming/custom-website-development/2534515-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D9%8A%D8%A8-%D9%88%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-apis-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,4.5,6,4 ساعات,9,0,$5.00,يومين,6,3,50.0,.Fatima M,https://khamsat.com/user/fatmametwally112,True,بائع مميز,5.0,40,99.25%,6,52,5 ساعات
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم وتنفيذ وتعديل المواقع ب PHP و Laravel,https://khamsat.com/programming/custom-website-development/2796291-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D8%AA%D9%86%D9%81%D9%8A%D8%B0-%D9%88%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A8-php-%D9%88-laravel,5.0,1,38 دقيقة,1,0,$10.00,يومين,1,2,200.0,محمود خ.,https://khamsat.com/user/mahmoud_795,True,بائع جديد,5.0,1,100.0%,1,1,38 دقيقة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم و برمجة مواقع الويب بlaravel,https://khamsat.com/programming/custom-website-development/2200031-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D9%88%D9%8A%D8%A8-%D8%A8laravel,5.0,11,4 ساعات,14,0,$25.00,يوم واحد,11,4,380.0,زكرياء ف.,https://khamsat.com/user/zakariyaf,True,بائع مميز,4.5,82,94.75%,5,98,ساعتين
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم مواقع الكترونية بكل احترافية,https://khamsat.com/programming/custom-website-development/2653870-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%A8%D9%83%D9%84-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,5.0,1,لم يحسب,1,0,$5.00,يوم واحد,1,1,5.0,حبيبة ع.,https://khamsat.com/user/habibaomran,True,بائع نشيط,4.5,12,100.0%,4,12,ساعتين
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,إنشاء موقع متكامل باستخدام HTML، CSS، JavaScript، PHP وMySQL,https://khamsat.com/programming/custom-website-development/3022813-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D8%AA%D9%83%D8%A7%D9%85%D9%84-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-html-css-javascript-php-%D9%88mysql,5.0,1,15 ساعة,1,0,$10.00,ثلاثة أيام,1,1,5.0,.Mohamed S,https://khamsat.com/user/mohs33399,True,بائع جديد,5.0,1,100.0%,2,1,15 ساعة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة وتصميم المواقع الالكترونية HTML CSS JS C# ASP.NET,https://khamsat.com/programming/custom-website-development/2925677-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%88%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-html-css-js-c-asp.net,5.0,3,3 أيام,3,0,$10.00,يوم واحد,3,3,45.0,.Ali A,https://khamsat.com/user/ali_alkady211,True,بائع نشيط,5.0,4,100.0%,4,3,يوم
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة موقع كامل full stack,https://khamsat.com/programming/custom-website-development/2419626-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D9%83%D8%A7%D9%85%D9%84-full-stack,5.0,3,12 دقيقة,3,0,$10.00,يومين,3,5,320.0,حسام ص.,https://khamsat.com/user/houssam_saleh,True,بائع جديد,5.0,10,64.29%,2,8,10 ساعات
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,إنشاء موقع للرد على عملائك عبر الذكاء الاصطناعي,https://khamsat.com/programming/custom-website-development/2799788-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D9%84%D9%84%D8%B1%D8%AF-%D8%B9%D9%84%D9%89-%D8%B9%D9%85%D9%84%D8%A7%D8%A6%D9%83-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A,5.0,1,45 دقيقة,1,0,$10.00,يومين,1,0,0.0,اسامه ا.,https://khamsat.com/user/seven7star,True,بائع نشيط,5.0,3,100.0%,2,2,31 دقيقة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,حلول متكاملة لتطوير الواجهات الأمامية بأقوى التقنيات,https://khamsat.com/programming/custom-website-development/3022598-%D8%AD%D9%84%D9%88%D9%84-%D9%85%D8%AA%D9%83%D8%A7%D9%85%D9%84%D8%A9-%D9%84%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A7%D9%84%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%85%D9%8A%D8%A9-%D8%A8%D8%A3%D9%82%D9%88%D9%89-%D8%A7%D9%84%D8%AA%D9%82%D9%86%D9%8A%D8%A7%D8%AA,5.0,1,9 ساعات,1,0,$5.00,خمسة أيام,1,5,80.0,.Mohamed A,https://khamsat.com/user/mahammed_ali_moussa,True,بائع جديد,5.0,2,100.0%,3,2,4 ساعات
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم صفحه متكامله بأستخدام php و mysql,https://khamsat.com/programming/custom-website-development/3016505-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B5%D9%81%D8%AD%D9%87-%D9%85%D8%AA%D9%83%D8%A7%D9%85%D9%84%D9%87-%D8%A8%D8%A3%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-php-%D9%88-mysql,5.0,3,4 دقائق,3,0,$10.00,يومين,3,5,135.0,.Mahmoud M,https://khamsat.com/user/mahmoud_moursy,True,بائع جديد,5.0,6,100.0%,2,5,7 ساعات
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,انشاء موقعك برمجه وتصميم حتي يتألق على نتائج بحث جوجل,https://khamsat.com/programming/custom-website-development/2842765-%D8%A7%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9%D9%83-%D8%A8%D8%B1%D9%85%D8%AC%D9%87-%D9%88%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%AD%D8%AA%D9%8A-%D9%8A%D8%AA%D8%A3%D9%84%D9%82-%D8%B9%D9%84%D9%89-%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A8%D8%AD%D8%AB-%D8%AC%D9%88%D8%AC%D9%84,5.0,15,7 أيام,16,0,$10.00,يومين,15,5,470.0,بولا ر.,https://khamsat.com/user/paula_refaat,True,بائع مميز,5.0,21,89.47%,4,18,يوم
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة و تطوير مواقع الويب,https://khamsat.com/programming/custom-website-development/3044880-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%88-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D9%88%D9%8A%D8%A8,5.0,1,ساعة,1,0,$5.00,يومين,1,4,20.0,.Abdelrahman E,https://khamsat.com/user/abdelrahman_essam199,False,بائع جديد,5.0,1,100.0%,1,1,ساعة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم وتكويد موقعك باحتراف,https://khamsat.com/programming/custom-website-development/2870751-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D8%AA%D9%83%D9%88%D9%8A%D8%AF-%D9%85%D9%88%D9%82%D8%B9%D9%83-%D8%A8%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81,5.0,2,13 ساعة,3,0,$10.00,يوم واحد,2,5,80.0,.Ibrahim A,https://khamsat.com/user/ibrahim_ovic,True,بائع جديد,5.0,2,100.0%,4,3,13 ساعة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة وتصميم موقعك شركة شخصي متجر إعلانات مبوبة,https://khamsat.com/programming/custom-website-development/2793481-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%88%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9%D9%83-%D8%B4%D8%B1%D9%83%D8%A9-%D8%B4%D8%AE%D8%B5%D9%8A-%D9%85%D8%AA%D8%AC%D8%B1-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D9%85%D8%A8%D9%88%D8%A8%D8%A9,5.0,2,13 ساعة,3,0,$25.00,أسبوع,2,4,275.0,محمد عبدالحميد الصادق خ.,https://khamsat.com/user/khaldi_abdou,True,بائع نشيط,5.0,16,97.56%,4,14,8 ساعات
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة مواقع الويب وإنشاء لوحة تحكم باستخدام django framework,https://khamsat.com/programming/custom-website-development/2432548-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D9%88%D9%8A%D8%A8-%D9%88%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%84%D9%88%D8%AD%D8%A9-%D8%AA%D8%AD%D9%83%D9%85-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-django-framework,4.5,9,21 ساعة,11,0,$5.00,يومين,9,4,70.0,.Omar M,https://khamsat.com/user/omar01mazen,True,بائع نشيط,4.5,9,100.0%,1,11,21 ساعة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة وتطوير مواقع الانترنت,https://khamsat.com/programming/custom-website-development/3025545-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%88%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%B1%D9%86%D8%AA,5.0,1,5 ساعات,1,0,$5.00,يومين,1,0,0.0,.Ahmed A,https://khamsat.com/user/ahmed-atta,True,بائع مميز,5.0,18,55.48%,3,26,11 ساعة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,إنشاء مواقع إلكترونية احترافية باستخدام React.js و Tailwind,https://khamsat.com/programming/custom-website-development/3045720-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-react.js-%D9%88-tailwind,5.0,1,أقل من دقيقة,1,0,$5.00,يوم واحد,1,5,185.0,.Samir A,https://khamsat.com/user/sam_x,True,بائع جديد,5.0,2,100.0%,2,1,ساعتين
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,انشاء و برمجة موقع الكتروني PHP,https://khamsat.com/programming/custom-website-development/1586259-%D8%A7%D9%86%D8%B4%D8%A7%D8%A1-%D9%88-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-php,5.0,4,3 ساعات,6,0,$5.00,يومين,4,5,430.0,رزيق ب.,https://khamsat.com/user/raziik,True,بائع مميز,5.0,12,82.3%,4,24,ساعة
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,برمجة مواقع Back-End,https://khamsat.com/programming/custom-website-development/1300359-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D8%A7%D9%82%D8%B9-back-end,5.0,36,ساعة,36,0,$50.00,أسبوع,25,0,0.0,.Mohamad A,https://khamsat.com/user/mohamad-joao-salti,True,بائع مميز,5.0,72,95.45%,1,47,4 ساعات
برمجة وتطوير,https://khamsat.com/programming,إنشاء موقع إلكتروني,https://khamsat.com/programming/custom-website-development,تصميم وتطوير موقع احترافي باستخدام Laravel,https://khamsat.com/programming/custom-website-development/2812343-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-laravel,5.0,14,34 دقيقة,20,0,$10.00,يوم واحد,14,2,140.0,.Mohamed H,https://khamsat.com/user/mohamedhussein001,True,بائع نشيط,5.0,20,88.89%,3,26,14 ساعة
برمجة وتطوير,https://khamsat.com/programming,مدونات بلوجر,https://khamsat.com/programming/blogger,قالب اقرأ - قالب بلوجر يليق بموقعك,https://khamsat.com/programming/blogger/2352794-%D9%82%D8%A7%D9%84%D8%A8-%D8%A7%D9%82%D8%B1%D8%A3-%D9%82%D8%A7%D9%84%D8%A8-%D8%A8%D9%84%D9%88%D8%AC%D8%B1-%D9%8A%D9%84%D9%8A%D9%82-%D8%A8%D9%85%D9%88%D9%82%D8%B9%D9%83,5.0,62,ساعتين,99,0,$5.00,يوم واحد,25,4,45.0,نورالدين ح.,https://khamsat.com/user/n_haji,True,بائع مميز,5.0,115,100.0%,4,147,ساعة
برمجة وتطوير,https://khamsat.com/programming,مدونات بلوجر,https://khamsat.com/programming/blogger,قالب اقرأ وظيفة - أفضل قالب بلوجر لعرض الوظائف,https://khamsat.com/programming/blogger/2473391-%D9%82%D8%A7%D9%84%D8%A8-%D8%A7%D9%82%D8%B1%D8%A3-%D9%88%D8%B8%D9%8A%D9%81%D8%A9-%D8%A3%D9%81%D8%B6%D9%84-%D9%82%D8%A7%D9%84%D8%A8-%D8%A8%D9%84%D9%88%D8%AC%D8%B1-%D9%84%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D9%88%D8%B8%D8%A7%D8%A6%D9%81,5.0,13,4 ساعات,21,0,$10.00,يوم واحد,13,5,95.0,نورالدين ح.,https://khamsat.com/user/n_haji,True,بائع مميز,5.0,115,100.0%,4,147,ساعة
برمجة وتطوير,https://khamsat.com/programming,مدونات بلوجر,https://khamsat.com/programming/blogger,قالب اقرأ كتاب | أفضل قالب بلوجر لعرض الكتب,https://khamsat.com/programming/blogger/2444145-%D9%82%D8%A7%D9%84%D8%A8-%D8%A7%D9%82%D8%B1%D8%A3-%D9%83%D8%AA%D8%A7%D8%A8-%D8%A3%D9%81%D8%B6%D9%84-%D9%82%D8%A7%D9%84%D8%A8-%D8%A8%D9%84%D9%88%D8%AC%D8%B1-%D9%84%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D9%83%D8%AA%D8%A8,5.0,12,4 ساعات,15,0,$10.00,يوم واحد,12,4,85.0,نورالدين ح.,https://khamsat.com/user/n_haji,True,بائع مميز,5.0,115,100.0%,4,147,ساعة
برمجة وتطوير,https://khamsat.com/programming,مدونات بلوجر,https://khamsat.com/programming/blogger,تطوير قوالب مدونة بلوجر وتخصيصها,https://khamsat.com/programming/blogger/3047608-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%82%D9%88%D8%A7%D9%84%D8%A8-%D9%85%D8%AF%D9%88%D9%86%D8%A9-%D8%A8%D9%84%D9%88%D8%AC%D8%B1-%D9%88%D8%AA%D8%AE%D8%B5%D9%8A%D8%B5%D9%87%D8%A7,0.0,0,ساعة,1,0,$5.00,يوم واحد,0,3,35.0,عبدالقادر ب.,https://khamsat.com/user/%D8%A8%D9%86-%D8%B2%D9%8A%D8%A7%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1,True,بائع مميز,0.0,35,87.3%,1,38,5 ساعات
برمجة وتطوير,https://khamsat.com/programming,مدونات بلوجر,https://khamsat.com/programming/blogger,قالب سبارك قالب بلوجر يتوهج بالإبداع,https://khamsat.com/programming/blogger/2993104-%D9%82%D8%A7%D9%84%D8%A8-%D8%B3%D8%A8%D8%A7%D8%B1%D9%83-%D9%82%D8%A7%D9%84%D8%A8-%D8%A8%D9%84%D9%88%D8%AC%D8%B1-%D9%8A%D8%AA%D9%88%D9%87%D8%AC-%D8%A8%D8%A7%D9%84%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9,5.0,9,6 ساعات,12,0,$5.00,يوم واحد,9,2,15.0,.Mohamed G,https://khamsat.com/user/jemey_des,True,بائع نشيط,5.0,9,100.0%,1,12,3 ساعات
