Category Name,Category URL,Service Name,Service URL,Offer Name,Offer URL,Offer Stars,Offer Raters,Offer Response Time,Offer Buyers,Pending,Price,Duration,Reviews,Available Additions,Additions Price,Owner Name,Owner URL,Owner Verified,Owner Level,Owner Stars,Owner Raters,Owner Completion Rate,Owner Services,Owner Customers,Owner Response Time
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم تصاميم سوشال ميديا احترافية,https://khamsat.com/designing/social-posts-banners/3052446-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D8%B3%D9%88%D8%B4%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,5.0,1,49 دقيقة,1,0,$5.00,يوم واحد,1,5,110.0,.Fathi J,https://khamsat.com/user/fathi_design,True,بائع جديد,5.0,1,100.0%,1,1,49 دقيقة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم منشورات سوشيال ميديا فيسبوك انستجرام,https://khamsat.com/designing/social-posts-banners/2547639-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B4%D9%88%D8%B1%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D9%81%D9%8A%D8%B3%D8%A8%D9%88%D9%83-%D8%A7%D9%86%D8%B3%D8%AA%D8%AC%D8%B1%D8%A7%D9%85,4.5,4,29 دقيقة,6,0,$10.00,يوم واحد,4,3,65.0,.Shady M,https://khamsat.com/user/shady_khodary,True,بائع نشيط,5.0,13,91.67%,3,14,3 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصاميم منشورات سوشال ميديا بأرقى أسلوب واحتراف,https://khamsat.com/designing/social-posts-banners/1803858-%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D9%85%D9%86%D8%B4%D9%88%D8%B1%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A8%D8%A3%D8%B1%D9%82%D9%89-%D8%A3%D8%B3%D9%84%D9%88%D8%A8-%D9%88%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81,4.5,30,20 دقيقة,39,0,$5.00,يومين,25,5,90.0,دينا ب.,https://khamsat.com/user/dinabadran,True,بائع مميز,4.5,60,97.73%,6,76,5 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,استلم تصميم سوشيال ميديا جذاب كانفا برو,https://khamsat.com/designing/social-posts-banners/2909572-%D8%A7%D8%B3%D8%AA%D9%84%D9%85-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%AC%D8%B0%D8%A7%D8%A8-%D9%83%D8%A7%D9%86%D9%81%D8%A7-%D8%A8%D8%B1%D9%88,5.0,1,3 ساعات,1,0,$5.00,يوم واحد,1,3,40.0,محمد ا.,https://khamsat.com/user/mohamedelbehary91,True,بائع نشيط,5.0,25,100.0%,3,25,ساعة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميمات السوشيال ميديا فيس بوك تويتر انستجرام,https://khamsat.com/designing/social-posts-banners/811837-%D8%AA%D8%B5%D9%85%D9%8A%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D9%81%D9%8A%D8%B3-%D8%A8%D9%88%D9%83-%D8%AA%D9%88%D9%8A%D8%AA%D8%B1-%D8%A7%D9%86%D8%B3%D8%AA%D8%AC%D8%B1%D8%A7%D9%85,5.0,26,3 ساعات,38,0,$10.00,يومين,25,3,25.0,محمد ا.,https://khamsat.com/user/%D9%85%D8%AD%D9%85%D8%AF-%D8%A7%D9%84%D9%86%D8%B9%D9%86%D8%A7%D8%B9,True,بائع مميز,5.0,90,82.88%,1,114,10 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,منشورات سوشيال ميديا إبداعية وإحترافية,https://khamsat.com/designing/social-posts-banners/3009252-%D9%85%D9%86%D8%B4%D9%88%D8%B1%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9-%D9%88%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,5.0,1,دقيقة,1,0,$10.00,يوم واحد,1,1,5.0,أريج م.,https://khamsat.com/user/areej_mahmoud01,True,بائع جديد,5.0,7,100.0%,4,4,14 دقيقة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم صور سوشل ميديا باستخدام كانفا,https://khamsat.com/designing/social-posts-banners/2065070-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B5%D9%88%D8%B1-%D8%B3%D9%88%D8%B4%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%83%D8%A7%D9%86%D9%81%D8%A7,5.0,24,ساعة,28,0,$10.00,يومين,24,4,80.0,مرح ك.,https://khamsat.com/user/marah_bassam_kabes,True,بائع مميز,5.0,55,96.12%,9,50,11 ساعة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميمات سويشال ميديا,https://khamsat.com/designing/social-posts-banners/1283349-%D8%AA%D8%B5%D9%85%D9%8A%D9%85%D8%A7%D8%AA-%D8%B3%D9%88%D9%8A%D8%B4%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7,5.0,2,39 دقيقة,4,0,$5.00,يوم واحد,2,3,170.0,.Ahmed A,https://khamsat.com/user/ahmed-amasha,True,بائع مميز,5.0,43,89.84%,6,56,7 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم بوستات للسوشيال ميديا,https://khamsat.com/designing/social-posts-banners/2157634-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A8%D9%88%D8%B3%D8%AA%D8%A7%D8%AA-%D9%84%D9%84%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7,5.0,29,34 دقيقة,41,0,$5.00,يوم واحد,25,5,75.0,احمد ب.,https://khamsat.com/user/bandari6620,True,بائع مميز,5.0,60,90.97%,4,79,ساعتين
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم وتنسيق حسابات انستغرام تصميم كاروسيل,https://khamsat.com/designing/social-posts-banners/2798245-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D8%AA%D9%86%D8%B3%D9%8A%D9%82-%D8%AD%D8%B3%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%86%D8%B3%D8%AA%D8%BA%D8%B1%D8%A7%D9%85-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%83%D8%A7%D8%B1%D9%88%D8%B3%D9%8A%D9%84,5.0,2,ساعة,3,0,$10.00,ثلاثة أيام,2,5,235.0,.Samra A,https://khamsat.com/user/samraaidi,True,بائع جديد,5.0,2,100.0%,2,3,ساعة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميمات سوشيال ميديا بطريقة احترافية وعصرية,https://khamsat.com/designing/social-posts-banners/2918313-%D8%AA%D8%B5%D9%85%D9%8A%D9%85%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%88%D8%B9%D8%B5%D8%B1%D9%8A%D8%A9,5.0,3,ساعة,3,0,$5.00,يوم واحد,3,5,160.0,.Hamze D,https://khamsat.com/user/hamze_dawood20,True,بائع جديد,5.0,3,100.0%,1,3,ساعة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم سوشيال ميديا احترافي وعالي الجودة,https://khamsat.com/designing/social-posts-banners/2151051-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%88%D8%B9%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%AC%D9%88%D8%AF%D8%A9,4.5,7,3 ساعات,10,0,$10.00,يوم واحد,7,4,145.0,محمد ط.,https://khamsat.com/user/moham-mad-taha,True,بائع مميز,5.0,199,96.33%,4,236,3 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم بوست او منشور سوشيال ميديا احترافي Post Design,https://khamsat.com/designing/social-posts-banners/2964129-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A8%D9%88%D8%B3%D8%AA-%D8%A7%D9%88-%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-post-design,5.0,1,38 دقيقة,2,0,$5.00,ثلاثة أيام,1,4,60.0,.Eman A,https://khamsat.com/user/rodina_sadek,True,بائع نشيط,5.0,3,100.0%,3,5,3 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم سوشيال ميديا احترافي مقابل 5$ فقط,https://khamsat.com/designing/social-posts-banners/1620300-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%85%D9%82%D8%A7%D8%A8%D9%84-5-%D9%81%D9%82%D8%B7,5.0,5,4 ساعات,6,0,$5.00,يوم واحد,5,3,70.0,.Mohamed A,https://khamsat.com/user/mohamedgh12,True,بائع نشيط,5.0,5,88.89%,7,6,10 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصاميم بوستات وإعلانات سوشيال ميديا احترافية وبجودة عالية,https://khamsat.com/designing/social-posts-banners/2902186-%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D8%A8%D9%88%D8%B3%D8%AA%D8%A7%D8%AA-%D9%88%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%88%D8%A8%D8%AC%D9%88%D8%AF%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9,5.0,3,6 ساعات,3,0,$5.00,يوم واحد,3,4,45.0,.Mahmoud M,https://khamsat.com/user/mahmoudrozza_24,True,بائع جديد,5.0,3,100.0%,2,3,6 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,5 تصاميم سوشيال ميديا فقط.,https://khamsat.com/designing/social-posts-banners/1593769-5-%D8%AA%D8%B5%D8%A7%D9%85%D9%8A%D9%85-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D9%81%D9%82%D8%B7,5.0,16,6 دقائق,26,0,$5.00,يوم واحد,16,5,60.0,.Mostafa G,https://khamsat.com/user/mostafaghazal,True,بائع مميز,5.0,35,81.08%,5,47,7 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,"""أصمم لك محتوى سوشيال ميديا احترافي يزيد من تفاعل جمهورك""",https://khamsat.com/designing/social-posts-banners/3052041-%D8%A3%D8%B5%D9%85%D9%85-%D9%84%D9%83-%D9%85%D8%AD%D8%AA%D9%88%D9%89-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%8A%D8%B2%D9%8A%D8%AF-%D9%85%D9%86-%D8%AA%D9%81%D8%A7%D8%B9%D9%84-%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%83,5.0,1,لم يحسب,1,0,$10.00,يوم واحد,1,5,140.0,سجى أ.,https://khamsat.com/user/saja_abu_samra,True,بائع نشيط,5.0,6,100.0%,3,4,10 ساعات
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم سوشيال ميديا احترافي,https://khamsat.com/designing/social-posts-banners/2152859-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A,5.0,5,13 دقيقة,6,0,$5.00,يوم واحد,5,1,5.0,.Ahmed U,https://khamsat.com/user/ahmad_khalid_ubi,True,بائع جديد,5.0,5,100.0%,1,6,13 دقيقة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميمات سوشيال ميديا إحترافية للدعاية و الاعلان,https://khamsat.com/designing/social-posts-banners/2677856-%D8%AA%D8%B5%D9%85%D9%8A%D9%85%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%84%D9%84%D8%AF%D8%B9%D8%A7%D9%8A%D8%A9-%D9%88-%D8%A7%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%86,5.0,10,ساعة,14,0,$5.00,يوم واحد,10,4,70.0,يوسف ا.,https://khamsat.com/user/mohamed_abdallah1,True,بائع مميز,5.0,99,97.55%,10,83,28 دقيقة
تصميم,https://khamsat.com/designing,منشورات سوشيال ميديا,https://khamsat.com/designing/social-posts-banners,تصميم بنرات سوشيال ميديا و بوستر و billboard,https://khamsat.com/designing/social-posts-banners/1809581-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A8%D9%86%D8%B1%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D9%88-%D8%A8%D9%88%D8%B3%D8%AA%D8%B1-%D9%88-billboard,5.0,7,3 ساعات,8,0,$20.00,ثلاثة أيام,7,5,145.0,.Abeer A,https://khamsat.com/user/abeer_bin_snkar,True,بائع نشيط,5.0,23,97.67%,3,28,ساعتين
تصميم,https://khamsat.com/designing,إعلانات سوشيال ميديا,https://khamsat.com/designing/design-social-media-ads,تصميم إعلانات سوشيال ميديا,https://khamsat.com/designing/design-social-media-ads/3006282-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7,5.0,4,ساعتين,6,0,$15.00,يوم واحد,4,4,25.0,رغد أ.,https://khamsat.com/user/raghad_2shammala,True,بائع نشيط,5.0,20,100.0%,4,17,4 ساعات
تصميم,https://khamsat.com/designing,إعلانات سوشيال ميديا,https://khamsat.com/designing/design-social-media-ads,تصميم إعلانات سوشيال ميديا احترافية.,https://khamsat.com/designing/design-social-media-ads/1073822-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,5.0,141,7 ساعات,190,0,$10.00,يومين,25,5,130.0,.Noura F,https://khamsat.com/user/nouran-fathi,True,بائع مميز,5.0,154,95.24%,1,196,ساعتين
تصميم,https://khamsat.com/designing,إعلانات سوشيال ميديا,https://khamsat.com/designing/design-social-media-ads,تصميم إعلانات سوشيال ميديا احترافية,https://khamsat.com/designing/design-social-media-ads/2844805-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9,5.0,3,6 ساعات,4,0,$5.00,يومين,3,4,90.0,معن س.,https://khamsat.com/user/maen_saffour,True,بائع نشيط,5.0,12,96.67%,2,16,7 ساعات
تصميم,https://khamsat.com/designing,إعلانات سوشيال ميديا,https://khamsat.com/designing/design-social-media-ads,تصميم اعلانات ومنشورات احترافية Advertising Designs,https://khamsat.com/designing/design-social-media-ads/2995317-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A7%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D9%88%D9%85%D9%86%D8%B4%D9%88%D8%B1%D8%A7%D8%AA-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-advertising-designs,5.0,3,5 ساعات,4,0,$5.00,يومين,3,4,45.0,اسراء ع.,https://khamsat.com/user/esraa_2134,True,بائع نشيط,5.0,6,90.91%,5,6,ساعة
تصميم,https://khamsat.com/designing,إعلانات سوشيال ميديا,https://khamsat.com/designing/design-social-media-ads,تصميم إعلانات سوشيال ميديا إحترافية وجذّابة,https://khamsat.com/designing/design-social-media-ads/1990960-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%88%D8%B4%D9%8A%D8%A7%D9%84-%D9%85%D9%8A%D8%AF%D9%8A%D8%A7-%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%88%D8%AC%D8%B0%D8%A7%D8%A8%D8%A9,5.0,4,ساعتين,6,0,$5.00,يوم واحد,4,3,65.0,محمد س.,https://khamsat.com/user/mohammad_nour_aldeen,True,بائع نشيط,5.0,4,92.31%,1,6,ساعتين
